year,month,day,input - precipitation,input - evaporation,input - seepage,verhard kwel,verhard netto neerslag,verhard afstroming,verhard drainage,verhard storage upper bucket,gedraineerd boven kwel,gedraineerd boven netto neerslag,gedraineerd boven afstroming,gedraineerd boven drainage,gedraineerd boven storage upper bucket,stedelijk kwel,stedelijk netto neerslag,stedelijk afstroming,stedelijk drainage,stedelijk storage upper bucket,landelijk kwel,landelijk netto neerslag,landelijk afstroming,landelijk drainage,landelijk storage upper bucket,summary drained,summary indraft,summary totals,summary flow_off,summary hardened,summary undrained
2003,4,14,0.0,3.3,0.3,365.2389,-4017.6279,0,-365.2389,0.0,1109.2395,-3050.408625,0,-1109.2395,-15304.0069446,0.0,-0.0,0,0,0.0,885.0543,-9735.5973,0,-272.883041575,4520.72603715,1109.2395,-0.0,1747.36144157,-0.0,-0.0,638.121941575
2003,4,15,0.0,3.8,0.3,365.2389,-4626.3594,0,-365.2389,0.0,1109.2395,-3512.59175,0,-1109.2395,-18816.5986946,0.0,-0.0,0,0,0.0,885.0543,-11210.6878,0,-90.414520743,-5895.32198359,1109.2395,-0.0,1564.89292074,-0.0,-0.0,455.653420743
2003,4,16,0.0,3.7,0.3,365.2389,-4504.6131,0,-365.2389,0.0,1109.2395,-3420.155125,0,-1109.2395,-22236.7538196,0.0,-0.0,0,0,0.0,885.0543,-8186.752275,0,117.906439672,-13079.1135189,1109.2395,-117.906439672,1356.57196033,-0.0,-0.0,365.2389
2003,4,17,0.0,3.7,0.3,365.2389,-4504.6131,0,-365.2389,0.0,1109.2395,-3420.155125,0,-1109.2395,-25656.9089446,0.0,-0.0,0,0,0.0,885.0543,-8186.752275,0,261.582270378,-20119.2292235,1109.2395,-261.582270378,1212.89612962,-0.0,-0.0,365.2389
2003,4,18,0.0,3.4,0.3,365.2389,-4139.3742,0,-365.2389,0.0,1109.2395,-3142.84525,0,-1109.2395,-28799.7541946,0.0,-0.0,0,0,0.0,885.0543,-7522.96155,0,402.384584471,-26354.7518891,1109.2395,-402.384584471,1072.09381553,-0.0,-0.0,365.2389
2003,4,19,0.0,1.7,0.3,365.2389,-2069.6871,0,-365.2389,0.0,1109.2395,-1571.422625,0,-1109.2395,-30371.1768196,0.0,-0.0,0,0,0.0,885.0543,-3761.480775,0,527.095037781,-28704.0833263,1109.2395,-527.095037781,947.383362219,-0.0,-0.0,365.2389
2003,4,20,0.0,3.1,0.3,365.2389,-3774.1353,0,-365.2389,0.0,1109.2395,-2865.535375,0,-1109.2395,-33236.7121946,0.0,-0.0,0,0,0.0,885.0543,-6859.170825,0,574.081666526,-34104.1181848,1109.2395,-574.081666526,900.396733474,-0.0,-0.0,365.2389
2003,4,21,0.2,3.4,0.3,365.2389,-3895.8816,0,-365.2389,0.0,1109.2395,-2403.35225,0,-1109.2395,-35640.0644446,0.0,-0.0,0,0,0.0,885.0543,-6932.92535,0,682.082363695,-39469.9068711,1109.2395,-682.082363695,792.396036305,-0.0,-0.0,365.2389
2003,4,22,0.0,3.4,0.3,365.2389,-4139.3742,0,-365.2389,0.0,1109.2395,-3142.84525,0,-1109.2395,-38782.9096946,0.0,-0.0,0,0,0.0,885.0543,-7522.96155,0,789.398137421,-45318.4159836,1109.2395,-789.398137421,685.080262579,-0.0,-0.0,365.2389
2003,4,23,0.0,3.0,0.3,365.2389,-3652.389,0,-365.2389,0.0,1109.2395,-2773.09875,0,-1109.2395,-41556.0084446,0.0,-0.0,0,0,0.0,885.0543,-6637.90725,0,906.368319673,-50164.900614,1109.2395,-906.368319673,568.110080327,-0.0,-0.0,365.2389
2003,4,24,0.1,3.3,0.3,365.2389,-3895.8816,0,-365.2389,0.0,1109.2395,-2680.662125,0,-1109.2395,-44236.6705696,0.0,-0.0,0,0,0.0,885.0543,-7006.679875,0,1003.29801228,-55283.2281767,1109.2395,-1003.29801228,471.180387721,-0.0,-0.0,365.2389
2003,4,25,2.3,2.1,0.3,365.2389,243.4926,0,-365.2389,243.4926,1109.2395,6563.000375,0,-1109.2395,-37673.6701946,0.0,0.0,0,0,0.0,885.0543,2138.881225,0,1105.66456353,-51153.6280882,1109.2395,-1105.66456353,368.813836466,-0.0,-0.0,365.2389
2003,4,26,9.4,0.6,0.3,365.2389,10713.6744,-8522.241,-365.2389,2434.926,1109.2395,34201.55125,0,-1109.2395,-3472.11894457,0.0,0.0,0,0,0.0,885.0543,26404.11995,0,1023.07256176,-22841.3812764,1109.2395,-1023.07256176,8973.64683824,-0.0,8522.241,365.2389
2003,4,27,3.6,2.5,0.3,365.2389,1339.2093,-1339.2093,-365.2389,2434.926,1109.2395,10999.958375,0,-1109.2395,7527.83943043,0.0,0.0,0,0,0.0,885.0543,5089.062225,0,456.827625528,-16410.4371259,1109.2395,-456.827625528,2356.86007447,-0.0,1339.2093,365.2389
2003,4,28,0.1,1.7,0.3,365.2389,-1947.9408,0,-365.2389,486.9852,1109.2395,-4344.521375,0,-4873.15921522,-580.601659783,0.0,-0.0,0,0,0.0,885.0543,-3466.462675,0,328.208742517,-18663.6367584,4873.15921522,-328.208742517,4910.1893727,-0.0,-0.0,365.2389
2003,4,29,0.0,3.5,0.3,365.2389,-4261.1205,0,-365.2389,0.0,1109.2395,-3235.281875,0,-1109.2395,-3815.88353478,0.0,-0.0,0,0,0.0,885.0543,-7744.225125,0,373.272735167,-25149.5348482,1109.2395,-373.272735167,1101.20566483,-0.0,-0.0,365.2389
2003,4,30,7.9,1.0,0.3,365.2389,8400.4947,-5965.5687,-365.2389,2434.926,1109.2395,28285.60725,0,-1109.2395,24469.7237152,0.0,0.0,0,0,0.0,885.0543,21093.79415,0,502.990696964,-2667.69570122,1109.2395,-502.990696964,6937.05640304,-0.0,5965.5687,365.2389
2003,5,1,0.0,2.3,0.3,365.2389,-2800.1649,0,-365.2389,0.0,1109.2395,-6378.127125,0,-13344.1013576,5856.73473261,0.0,-0.0,0,0,0.0,885.0543,-5089.062225,0,53.3539140244,-6818.3497122,13344.1013576,-53.3539140244,13655.9863436,-0.0,-0.0,365.2389
2003,5,2,10.0,1.7,0.3,365.2389,10104.9429,-7670.0169,-365.2389,2434.926,1109.2395,32260.382125,0,-4037.6068663,35188.7494913,0.0,0.0,0,0,0.0,885.0543,25740.329225,0,136.366994244,19943.400807,4037.6068663,-136.366994244,11936.4956721,-0.0,7670.0169,365.2389
2003,5,3,0.0,3.3,0.3,365.2389,-4017.6279,0,-365.2389,0.0,1109.2395,-9151.225875,0,-18703.6142457,8443.14887065,0.0,-0.0,0,0,0.0,885.0543,-9735.5973,0,-398.868016141,10693.9897909,18703.6142457,-0.0,19467.7211618,-0.0,-0.0,764.106916141
2003,5,4,0.6,4.2,0.3,365.2389,-4382.8668,0,-365.2389,0.0,1109.2395,-9428.53575,0,-5330.81393533,-5206.96131467,0.0,-0.0,0,0,0.0,885.0543,-10620.6516,0,-213.879795818,744.512695088,5330.81393533,-0.0,5909.93263114,-0.0,-0.0,579.118695818
2003,5,5,6.6,1.0,0.3,365.2389,6817.7928,-4382.8668,-365.2389,2434.926,1109.2395,23478.90275,0,-1109.2395,18271.9414353,0.0,0.0,0,0,0.0,885.0543,16521.0136,0,-14.8902539018,18135.6903412,1109.2395,-0.0,5872.2354539,-0.0,4382.8668,380.129153902
2003,5,6,0.0,2.6,0.3,365.2389,-3165.4038,0,-365.2389,0.0,1109.2395,-7210.05675,0,-10245.2102177,1925.91396766,0.0,-0.0,0,0,0.0,885.0543,-7670.4706,0,-362.713806824,10987.5602344,10245.2102177,-0.0,10973.1629245,-0.0,-0.0,727.952706824
2003,5,7,0.0,3.6,0.3,365.2389,-4382.8668,0,-365.2389,0.0,1109.2395,-9983.1555,0,-2072.19648383,-9020.19851617,0.0,-0.0,0,0,0.0,885.0543,-10620.6516,0,-219.751204687,1032.21172968,2072.19648383,-0.0,2657.18658852,-0.0,-0.0,584.990104687
2003,5,8,1.2,3.0,0.3,365.2389,-2191.4334,0,-365.2389,0.0,1109.2395,1663.85925,0,-1109.2395,-7356.33926617,0.0,-0.0,0,0,0.0,885.0543,-5310.3258,0,-20.6442345935,-3413.70400492,1109.2395,-0.0,1495.12263459,-0.0,-0.0,385.883134594
2003,5,9,0.0,2.2,0.3,365.2389,-2678.4186,0,-365.2389,0.0,1109.2395,-2033.60575,0,-1109.2395,-9389.94501617,0.0,-0.0,0,0,0.0,885.0543,-4867.79865,0,68.2740800984,-7328.17427482,1109.2395,-68.2740800984,1406.2043199,-0.0,-0.0,365.2389
2003,5,10,0.0,4.0,0.3,365.2389,-4869.852,0,-365.2389,0.0,1109.2395,-3697.465,0,-1109.2395,-13087.4100162,0.0,-0.0,0,0,0.0,885.0543,-8850.543,0,146.563485496,-15147.0994893,1109.2395,-146.563485496,1327.9149145,-0.0,-0.0,365.2389
2003,5,11,11.5,3.3,0.3,365.2389,9983.1966,-7548.2706,-365.2389,2434.926,1109.2395,39470.438875,0,-1109.2395,26383.0288588,0.0,0.0,0,0,0.0,885.0543,26625.383525,0,302.941989786,12666.2803255,1109.2395,-302.941989786,8719.80701021,-0.0,7548.2706,365.2389
2003,5,12,16.0,2.2,0.3,365.2389,16800.9894,-16800.9894,-365.2389,2434.926,1109.2395,53058.62275,0,-14300.7539294,66250.1371794,0.0,0.0,0,0,0.0,885.0543,40712.4978,0,-253.325606509,54010.506819,14300.7539294,-0.0,31720.3078359,-0.0,16800.9894,618.564506509
2003,5,13,0.2,3.2,0.3,365.2389,-3652.389,0,-365.2389,0.0,1109.2395,-8134.423,0,-34234.3080897,24990.6455897,0.0,-0.0,0,0,0.0,885.0543,-8850.543,0,-1080.21013638,44964.8079826,34234.3080897,-0.0,35679.7571261,-0.0,-0.0,1445.44903638
2003,5,14,3.8,2.2,0.3,365.2389,1947.9408,0,-365.2389,1947.9408,1109.2395,7949.54975,0,-13604.5622949,20444.8725449,0.0,0.0,0,0,0.0,885.0543,4720.2896,0,-899.296159651,49670.8557229,13604.5622949,-0.0,14869.0973545,-0.0,-0.0,1264.53505965
2003,5,15,0.0,3.2,0.3,365.2389,-3895.8816,0,-365.2389,0.0,1109.2395,-8873.916,0,-11331.6757724,1348.52027243,0.0,-0.0,0,0,0.0,885.0543,-9440.5792,0,-993.417114458,40121.9137085,11331.6757724,-0.0,12690.3317869,-0.0,-0.0,1358.65601446
2003,5,16,0.3,3.2,0.3,365.2389,-3530.6427,0,-365.2389,0.0,1109.2395,-7764.6765,0,-1783.49963621,-7090.41636379,0.0,-0.0,0,0,0.0,885.0543,-8555.5249,0,-802.438274169,31649.0048343,1783.49963621,-0.0,2951.17681038,-0.0,-0.0,1167.67717417
2003,5,17,11.0,1.3,0.3,365.2389,11809.3911,-9374.4651,-365.2389,2434.926,1109.2395,39470.438875,0,-1109.2395,32380.0225112,0.0,0.0,0,0,0.0,885.0543,28616.7557,0,-632.980096686,60517.8347376,1109.2395,-0.0,11481.9235967,-0.0,9374.4651,998.218996686
2003,5,18,3.0,2.6,0.3,365.2389,486.9852,-486.9852,-365.2389,2434.926,1109.2395,3882.33825,0,-17299.2507556,20072.3495056,0.0,0.0,0,0,0.0,885.0543,1180.0724,0,-1210.35669475,61372.6047429,17299.2507556,-0.0,19361.8315504,-0.0,486.9852,1575.59559475
2003,5,19,3.8,1.0,0.3,365.2389,3408.8964,-3408.8964,-365.2389,2434.926,1109.2395,11277.26825,0,-11145.4142528,21313.4430028,0.0,0.0,0,0,0.0,885.0543,8260.5068,0,-1227.45209486,69290.713748,11145.4142528,-0.0,16147.0016477,-0.0,3408.8964,1592.69099486
2003,5,20,16.8,1.8,0.3,365.2389,18261.945,-18261.945,-365.2389,2434.926,1109.2395,57125.83425,0,-11765.9610014,67782.5557514,0.0,0.0,0,0,0.0,885.0543,44252.715,0,-1385.81427496,113042.668773,11765.9610014,-0.0,31778.9591764,-0.0,18261.945,1751.05317496
2003,5,21,0.7,2.6,0.3,365.2389,-2313.1797,0,-365.2389,121.7463,1109.2395,-4621.83125,0,-35000.5173757,29269.4466257,0.0,-0.0,0,0,0.0,885.0543,-5605.3439,0,-2260.85337546,106061.525798,35000.5173757,-0.0,37626.6096512,-0.0,-0.0,2626.09227546
2003,5,22,3.6,1.0,0.3,365.2389,3165.4038,-852.2241,-365.2389,2434.926,1109.2395,10537.77525,0,-15743.9628129,25172.4985629,0.0,0.0,0,0,0.0,885.0543,7670.4706,0,-2121.23051595,112495.820182,15743.9628129,-0.0,19082.6563288,-0.0,852.2241,2486.46941595
2003,5,23,8.0,1.7,0.3,365.2389,7670.0169,-7670.0169,-365.2389,2434.926,1109.2395,24865.452125,0,-13695.4887814,37451.7014064,0.0,0.0,0,0,0.0,885.0543,18586.1403,0,-2249.91640363,129717.098378,13695.4887814,-0.0,23980.6609851,-0.0,7670.0169,2615.15530363
2003,5,24,3.1,0.7,0.3,365.2389,2921.9112,-2921.9112,-365.2389,2434.926,1109.2395,9520.972375,0,-19835.0902032,28246.8230782,0.0,0.0,0,0,0.0,885.0543,7080.4344,0,-2594.34196756,135088.24511,19835.0902032,-0.0,25716.5822708,-0.0,2921.9112,2959.58086756
2003,5,25,0.3,1.6,0.3,365.2389,-1582.7019,0,-365.2389,852.2241,1109.2395,-3327.7185,0,-15232.6510391,10795.6930391,0.0,-0.0,0,0,0.0,885.0543,-3835.2353,0,-2701.76490221,129436.299208,15232.6510391,-0.0,18299.6548413,-0.0,-0.0,3067.00380221
2003,5,26,0.0,4.2,0.3,365.2389,-5113.3446,0,-365.2389,0.0,1109.2395,-11647.01475,0,-6507.08601955,-6249.16823045,0.0,-0.0,0,0,0.0,885.0543,-12390.7602,0,-2588.72598416,115341.867324,6507.08601955,-0.0,9461.05090372,-0.0,-0.0,2953.96488416
2003,5,27,0.0,3.3,0.3,365.2389,-4017.6279,0,-365.2389,0.0,1109.2395,-3050.408625,0,-1109.2395,-9299.57685545,0.0,-0.0,0,0,0.0,885.0543,-9735.5973,0,-2306.83734648,104184.486978,1109.2395,-0.0,3781.31574648,-0.0,-0.0,2672.07624648
2003,5,28,0.0,4.3,0.3,365.2389,-5235.0909,0,-365.2389,0.0,1109.2395,-3974.774875,0,-1109.2395,-13274.3517304,0.0,-0.0,0,0,0.0,885.0543,-12685.7783,0,-2083.68973955,90300.073238,1109.2395,-0.0,3558.16813955,-0.0,-0.0,2448.92863955
2003,5,29,0.0,4.6,0.3,365.2389,-5600.3298,0,-365.2389,0.0,1109.2395,-4252.08475,0,-1109.2395,-17526.4364804,0.0,-0.0,0,0,0.0,885.0543,-13570.8326,0,-1806.00146476,75808.2934733,1109.2395,-0.0,3280.47986476,-0.0,-0.0,2171.24036476
2003,5,30,0.0,4.5,0.3,365.2389,-5478.5835,0,-365.2389,0.0,1109.2395,-4159.648125,0,-1109.2395,-21686.0846054,0.0,-0.0,0,0,0.0,885.0543,-13275.8145,0,-1516.16586947,61901.3674038,1109.2395,-0.0,2990.64426947,-0.0,-0.0,1881.40476947
2003,5,31,0.0,4.6,0.3,365.2389,-5600.3298,0,-365.2389,0.0,1109.2395,-4252.08475,0,-1109.2395,-25938.1693554,0.0,-0.0,0,0,0.0,885.0543,-13570.8326,0,-1238.02734808,47977.5617557,1109.2395,-0.0,2712.50574808,-0.0,-0.0,1603.26624808
2003,6,1,0.0,4.5,0.3,365.2389,-5478.5835,0,-365.2389,0.0,1109.2395,-4159.648125,0,-1109.2395,-30097.8174804,0.0,-0.0,0,0,0.0,885.0543,-13275.8145,0,-959.551235115,34627.2503206,1109.2395,-0.0,2434.02963511,-0.0,-0.0,1324.79013511
2003,6,2,1.4,3.1,0.3,365.2389,-2069.6871,0,-365.2389,0.0,1109.2395,2310.915625,0,-1109.2395,-27786.9018554,0.0,-0.0,0,0,0.0,885.0543,-5015.3077,0,-692.545006412,29804.4519142,1109.2395,-0.0,2167.02340641,-0.0,-0.0,1057.78390641
2003,6,3,0.0,2.8,0.3,365.2389,-3408.8964,0,-365.2389,0.0,1109.2395,-2588.2255,0,-1109.2395,-30375.1273554,0.0,-0.0,0,0,0.0,885.0543,-8260.5068,0,-596.089038284,21832.9103759,1109.2395,-0.0,2070.56743828,-0.0,-0.0,961.327938284
2003,6,4,2.9,3.2,0.3,365.2389,-365.2389,0,-365.2389,0.0,1109.2395,7764.6765,0,-1109.2395,-22610.4508554,0.0,0.0,0,0,0.0,885.0543,-885.0543,0,-436.658207518,21396.2521684,1109.2395,-0.0,1911.13660752,-0.0,-0.0,801.897107518
2003,6,5,0.0,3.8,0.3,365.2389,-4626.3594,0,-365.2389,0.0,1109.2395,-3512.59175,0,-1109.2395,-26123.0426054,0.0,-0.0,0,0,0.0,885.0543,-11210.6878,0,-427.925043368,10642.693625,1109.2395,-0.0,1902.40344337,-0.0,-0.0,793.163943368
2003,6,6,0.0,4.4,0.3,365.2389,-5356.8372,0,-365.2389,0.0,1109.2395,-4067.2115,0,-1109.2395,-30190.2541054,0.0,-0.0,0,0,0.0,885.0543,-12980.7964,0,-212.853872501,-1665.90234747,1109.2395,-0.0,1687.3322725,-0.0,-0.0,578.092772501
2003,6,7,0.0,4.2,0.3,365.2389,-5113.3446,0,-365.2389,0.0,1109.2395,-3882.33825,0,-1109.2395,-34072.5923554,0.0,-0.0,0,0,0.0,885.0543,-9293.07015,0,33.3180469494,-10040.6001505,1109.2395,-33.3180469494,1441.16035305,-0.0,-0.0,365.2389
2003,6,8,8.0,1.9,0.3,365.2389,7426.5243,-4991.5983,-365.2389,2434.926,1109.2395,27823.424125,0,-1109.2395,-6249.16823045,0.0,0.0,0,0,0.0,885.0543,19397.440075,0,200.81200301,10442.7062275,1109.2395,-200.81200301,6265.26469699,-0.0,4991.5983,365.2389
2003,6,9,0.0,4.6,0.3,365.2389,-5600.3298,0,-365.2389,0.0,1109.2395,-4252.08475,0,-1109.2395,-10501.2529804,0.0,-0.0,0,0,0.0,885.0543,-13570.8326,0,-208.85412455,-2451.92619706,1109.2395,-0.0,1683.33252455,-0.0,-0.0,574.09302455
2003,6,10,0.0,2.4,0.3,365.2389,-2921.9112,0,-365.2389,0.0,1109.2395,-2218.479,0,-1109.2395,-12719.7319804,0.0,-0.0,0,0,0.0,885.0543,-5310.3258,0,49.0385239412,-6828.15917312,1109.2395,-49.0385239412,1425.43987606,-0.0,-0.0,365.2389
2003,6,11,0.0,4.5,0.3,365.2389,-5478.5835,0,-365.2389,0.0,1109.2395,-4159.648125,0,-1109.2395,-16879.3801054,0.0,-0.0,0,0,0.0,885.0543,-9956.860875,0,136.563183462,-15763.4025647,1109.2395,-136.563183462,1337.91521654,-0.0,-0.0,365.2389
2003,6,12,1.2,2.2,0.3,365.2389,-1217.463,0,-365.2389,0.0,1109.2395,2403.35225,0,-1109.2395,-14476.0278554,0.0,-0.0,0,0,0.0,885.0543,-1327.58145,0,315.268051293,-15890.6616634,1109.2395,-315.268051293,1159.21034871,-0.0,-0.0,365.2389
2003,6,13,0.0,4.7,0.3,365.2389,-5722.0761,0,-365.2389,0.0,1109.2395,-4344.521375,0,-1109.2395,-18820.5492304,0.0,-0.0,0,0,0.0,885.0543,-10399.388025,0,317.813233267,-25087.1821551,1109.2395,-317.813233267,1156.66516673,-0.0,-0.0,365.2389
2003,6,14,0.0,3.4,0.3,365.2389,-4139.3742,0,-365.2389,0.0,1109.2395,-3142.84525,0,-1109.2395,-21963.3944804,0.0,-0.0,0,0,0.0,885.0543,-7522.96155,0,501.743643102,-31223.345762,1109.2395,-501.743643102,972.734756898,-0.0,-0.0,365.2389
2003,6,15,0.0,4.5,0.3,365.2389,-5478.5835,0,-365.2389,0.0,1109.2395,-4159.648125,0,-1109.2395,-26123.0426054,0.0,-0.0,0,0,0.0,885.0543,-9956.860875,0,624.46691524,-39670.6854218,1109.2395,-624.46691524,850.01148476,-0.0,-0.0,365.2389
2003,6,16,0.0,4.6,0.3,365.2389,-5600.3298,0,-365.2389,0.0,1109.2395,-4252.08475,0,-1109.2395,-30375.1273554,0.0,-0.0,0,0,0.0,885.0543,-10178.12445,0,793.413708435,-48170.3418633,1109.2395,-793.413708435,681.064691565,-0.0,-0.0,365.2389
2003,6,17,2.2,3.0,0.3,365.2389,-973.9704,0,-365.2389,0.0,1109.2395,5361.32425,0,-1109.2395,-25013.8031054,0.0,-0.0,0,0,0.0,885.0543,-147.50905,0,963.406837266,-46469.3897761,1109.2395,-963.406837266,511.071562734,-0.0,-0.0,365.2389
2003,6,18,0.0,3.6,0.3,365.2389,-4382.8668,0,-365.2389,0.0,1109.2395,-3327.7185,0,-1109.2395,-28341.5216054,0.0,-0.0,0,0,0.0,885.0543,-7965.4887,0,929.387795521,-52620.4363805,1109.2395,-929.387795521,545.090604479,-0.0,-0.0,365.2389
2003,6,19,0.2,2.2,0.3,365.2389,-2434.926,0,-365.2389,0.0,1109.2395,-1294.11275,0,-1109.2395,-29635.6343554,0.0,-0.0,0,0,0.0,885.0543,-4277.76245,0,1052.40872761,-54960.7358029,1109.2395,-1052.40872761,422.069672389,-0.0,-0.0,365.2389
2003,6,20,0.0,3.8,0.3,365.2389,-4626.3594,0,-365.2389,0.0,1109.2395,-3512.59175,0,-1109.2395,-33148.2261054,0.0,-0.0,0,0,0.0,885.0543,-8408.01585,0,1099.21471606,-61384.4826369,1109.2395,-1099.21471606,375.263683942,-0.0,-0.0,365.2389
2003,6,21,0.1,4.3,0.3,365.2389,-5113.3446,0,-365.2389,0.0,1109.2395,-3605.028375,0,-1109.2395,-36753.2544804,0.0,-0.0,0,0,0.0,885.0543,-9219.315625,0,1227.68965274,-68491.0543091,1109.2395,-1227.68965274,246.788747263,-0.0,-0.0,365.2389
2003,6,22,0.1,3.1,0.3,365.2389,-3652.389,0,-365.2389,0.0,1109.2395,-2495.788875,0,-1109.2395,-39249.0433554,0.0,-0.0,0,0,0.0,885.0543,-6564.152725,0,1369.82108618,-72800.3316479,1109.2395,-1369.82108618,104.657313818,-0.0,-0.0,365.2389
2003,6,23,0.0,3.4,0.3,365.2389,-4139.3742,0,-365.2389,0.0,1109.2395,-3142.84525,0,-1109.2395,-42391.8886054,0.0,-0.0,0,0,0.0,885.0543,-7522.96155,0,1456.00663296,-77982.232265,1109.2395,-1456.00663296,18.4717670412,-0.0,-0.0,365.2389
2003,6,24,0.0,4.0,0.3,365.2389,-4869.852,0,-365.2389,0.0,1109.2395,-3697.465,0,-1109.2395,-46089.3536054,0.0,-0.0,0,0,0.0,885.0543,-8850.543,0,1559.6446453,-84388.0763197,1109.2395,-1559.6446453,-85.1662452997,-0.0,-0.0,365.2389
2003,6,25,0.0,4.4,0.3,365.2389,-5356.8372,0,-365.2389,0.0,1109.2395,-4067.2115,0,-1109.2395,-50156.5651054,0.0,-0.0,0,0,0.0,885.0543,-9735.5973,0,1687.76152639,-91550.8577933,1109.2395,-1687.76152639,-213.283126394,-0.0,-0.0,365.2389
2003,6,26,0.0,4.7,0.3,365.2389,-5722.0761,0,-365.2389,0.0,1109.2395,-4344.521375,0,-1109.2395,-54501.0864804,0.0,-0.0,0,0,0.0,885.0543,-10399.388025,0,1831.01715587,-99234.1743624,1109.2395,-1831.01715587,-356.538755866,-0.0,-0.0,365.2389
2003,6,27,0.0,4.3,0.3,365.2389,-5235.0909,0,-365.2389,0.0,1109.2395,-3974.774875,0,-1109.2395,-58475.8613554,0.0,-0.0,0,0,0.0,885.0543,-9514.333725,0,1984.68348725,-105878.7703,1109.2395,-1984.68348725,-510.205087248,-0.0,-0.0,365.2389
2003,6,28,0.0,2.7,0.3,365.2389,-3287.1501,0,-365.2389,0.0,1109.2395,-2495.788875,0,-1109.2395,-60971.6502304,0.0,-0.0,0,0,0.0,885.0543,-5974.116525,0,2117.575406,-108850.257119,1109.2395,-2117.575406,-643.097006004,-0.0,-0.0,365.2389
2003,6,29,0.0,3.8,0.3,365.2389,-4626.3594,0,-365.2389,0.0,1109.2395,-3512.59175,0,-1109.2395,-64484.2419804,0.0,-0.0,0,0,0.0,885.0543,-8408.01585,0,2177.00514238,-114196.213527,1109.2395,-2177.00514238,-702.526742383,-0.0,-0.0,365.2389
2003,6,30,6.7,1.0,0.3,365.2389,6939.5391,-4504.6131,-365.2389,2434.926,1109.2395,23848.64925,0,-1109.2395,-40635.5927304,0.0,0.0,0,0,0.0,885.0543,17553.57695,0,2283.92427054,-93473.6580063,1109.2395,-2283.92427054,3695.16722946,-0.0,4504.6131,365.2389
2003,7,1,16.2,2.1,0.3,365.2389,17166.2283,-17166.2283,-365.2389,2434.926,1109.2395,57957.763875,0,-1109.2395,17322.1711446,0.0,0.0,0,0,0.0,885.0543,43146.397125,0,1869.47316013,-47572.7334211,1109.2395,-1869.47316013,16771.2335399,-0.0,17166.2283,365.2389
2003,7,2,11.4,2.0,0.3,365.2389,11444.1522,-11444.1522,-365.2389,2434.926,1109.2395,36604.9035,0,-9770.32507228,45265.9890723,0.0,0.0,0,0,0.0,885.0543,29206.7919,0,951.454668423,-16529.4325527,9770.32507228,-951.454668423,20628.2615039,-0.0,11444.1522,365.2389
2003,7,3,2.6,2.6,0.3,365.2389,0.0,0,-365.2389,2434.926,1109.2395,2403.35225,0,-23742.2340361,25036.3467861,0.0,0.0,0,0,0.0,885.0543,1917.61765,0,330.588651054,-13396.1719517,23742.2340361,-330.588651054,23776.8842851,-0.0,-0.0,365.2389
2003,7,4,0.3,0.9,0.3,365.2389,-730.4778,0,-365.2389,1704.4482,1109.2395,-1386.549375,0,-13627.4128931,11131.6240181,0.0,-0.0,0,0,0.0,885.0543,-1106.317875,0,267.923439033,-13349.5120876,13627.4128931,-267.923439033,13724.728354,-0.0,-0.0,365.2389
2003,7,5,0.0,1.3,0.3,365.2389,-1582.7019,0,-365.2389,121.7463,1109.2395,-3605.028375,0,-6675.05150903,1960.78363403,0.0,-0.0,0,0,0.0,885.0543,-2876.426475,0,266.990241752,-15073.8940209,6675.05150903,-266.990241752,6773.30016728,-0.0,-0.0,365.2389
2003,7,6,0.0,2.1,0.3,365.2389,-2556.6723,0,-365.2389,0.0,1109.2395,-5823.507375,0,-2089.63131702,-4843.11555798,0.0,-0.0,0,0,0.0,885.0543,-4646.535075,0,301.477880417,-18533.8969154,2089.63131702,-301.477880417,2153.3923366,-0.0,-0.0,365.2389
2003,7,7,0.0,3.7,0.3,365.2389,-4504.6131,0,-365.2389,0.0,1109.2395,-3420.155125,0,-1109.2395,-8263.27068298,0.0,-0.0,0,0,0.0,885.0543,-8186.752275,0,370.677938309,-25464.9169521,1109.2395,-370.677938309,1103.80046169,-0.0,-0.0,365.2389
2003,7,8,0.5,3.0,0.3,365.2389,-3043.6575,0,-365.2389,0.0,1109.2395,-924.36625,0,-1109.2395,-9187.63693298,0.0,-0.0,0,0,0.0,885.0543,-5162.81675,0,509.298339043,-29233.3810631,1109.2395,-509.298339043,965.180060957,-0.0,-0.0,365.2389
2003,7,9,0.0,4.4,0.3,365.2389,-5356.8372,0,-365.2389,0.0,1109.2395,-4067.2115,0,-1109.2395,-13254.848433,0.0,-0.0,0,0,0.0,885.0543,-9735.5973,0,584.667621262,-37499.2564418,1109.2395,-584.667621262,889.810778738,-0.0,-0.0,365.2389
2003,7,10,0.0,4.8,0.3,365.2389,-5843.8224,0,-365.2389,0.0,1109.2395,-4436.958,0,-1109.2395,-17691.806433,0.0,-0.0,0,0,0.0,885.0543,-10620.6516,0,749.985128837,-46484.868613,1109.2395,-749.985128837,724.493271163,-0.0,-0.0,365.2389
2003,7,11,0.0,3.8,0.3,365.2389,-4626.3594,0,-365.2389,0.0,1109.2395,-3512.59175,0,-1109.2395,-21204.398183,0.0,-0.0,0,0,0.0,885.0543,-8408.01585,0,929.69737226,-53078.1327907,1109.2395,-929.69737226,544.78102774,-0.0,-0.0,365.2389
