bakje,jaar,maand,dag,berging,afstroming,netto drainage,kwel,netto neerslag
landelijk,2007,9,10,36631.174218,0.000000,-669.304876,885.054300,2950.181000
landelijk,2007,9,11,32358.333533,0.000000,-732.623484,885.054300,-4425.271500
landelijk,2007,9,12,27875.931563,0.000000,-647.166671,885.054300,-4720.289600
landelijk,2007,9,13,23188.159531,0.000000,-557.518631,885.054300,-5015.307700
landelijk,2007,9,14,20364.251541,0.000000,-463.763191,885.054300,-3245.199100
landelijk,2007,9,15,13171.550210,0.000000,-407.285031,885.054300,-7670.470600
landelijk,2007,9,16,14678.227806,0.000000,-263.431004,885.054300,885.054300
landelijk,2007,9,17,49491.817150,0.000000,-293.564556,885.054300,34222.099600
landelijk,2007,9,18,44371.727407,0.000000,-989.836343,885.054300,-5015.307700
landelijk,2007,9,19,42894.256658,0.000000,-887.434548,885.054300,-1475.090500
landelijk,2007,9,20,46461.643025,0.000000,-857.885133,885.054300,3540.217200
landelijk,2007,9,21,42877.247265,0.000000,-929.232861,885.054300,-3540.217200
landelijk,2007,9,22,38774.503219,0.000000,-857.544945,885.054300,-4130.253400
landelijk,2007,9,23,31803.633055,0.000000,-775.490064,885.054300,-7080.434400
landelijk,2007,9,24,41788.211994,0.000000,-636.072661,885.054300,9735.597300
landelijk,2007,9,25,68389.131054,0.000000,-835.764240,885.054300,26551.629000
landelijk,2007,9,26,69381.493233,0.000000,-1367.782621,885.054300,1475.090500
landelijk,2007,9,27,83924.840768,0.000000,-1387.629865,885.054300,15045.923100
landelijk,2007,9,28,87261.651653,0.000000,-1678.496815,885.054300,4130.253400
landelijk,2007,9,29,95842.052120,0.000000,-1745.233033,885.054300,9440.579200
landelijk,2007,9,30,90975.030078,0.000000,-1916.841042,885.054300,-3835.235300
landelijk,2007,10,1,90630.619976,0.000000,-1819.500602,885.054300,590.036200
landelijk,2007,10,2,86457.862776,0.000000,-1812.612400,885.054300,-3245.199100
landelijk,2007,10,3,95349.357121,0.000000,-1729.157256,885.054300,9735.597300
landelijk,2007,10,4,91967.279478,0.000000,-1906.987142,885.054300,-2360.144800
landelijk,2007,10,5,88652.843389,0.000000,-1839.345590,885.054300,-2360.144800
landelijk,2007,10,6,82454.515021,0.000000,-1773.056868,885.054300,-5310.325800
landelijk,2007,10,7,76380.153221,0.000000,-1649.090300,885.054300,-5310.325800
landelijk,2007,10,8,72787.423456,0.000000,-1527.603064,885.054300,-2950.181000
landelijk,2007,10,9,70741.638787,0.000000,-1455.748469,885.054300,-1475.090500
landelijk,2007,10,10,66081.606911,0.000000,-1414.832776,885.054300,-4130.253400
landelijk,2007,10,11,61219.757573,0.000000,-1321.632138,885.054300,-4425.271500
landelijk,2007,10,12,57635.217622,0.000000,-1224.395151,885.054300,-3245.199100
landelijk,2007,10,13,52352.259869,0.000000,-1152.704352,885.054300,-5015.307700
landelijk,2007,10,14,47174.961272,0.000000,-1047.045197,885.054300,-5015.307700
landelijk,2007,10,15,44166.335346,0.000000,-943.499225,885.054300,-2950.181000
landelijk,2007,10,16,43578.026740,0.000000,-883.326707,885.054300,-590.036200
landelijk,2007,10,17,47426.755805,0.000000,-871.560535,885.054300,3835.235300
landelijk,2007,10,18,48838.365489,0.000000,-948.535116,885.054300,1475.090500
landelijk,2007,10,19,47566.580079,0.000000,-976.767310,885.054300,-1180.072400
landelijk,2007,10,20,44255.103677,0.000000,-951.331602,885.054300,-3245.199100
landelijk,2007,10,21,42484.947304,0.000000,-885.102074,885.054300,-1770.108600
landelijk,2007,10,22,38980.085458,0.000000,-849.698946,885.054300,-3540.217200
landelijk,2007,10,23,35545.320849,0.000000,-779.601709,885.054300,-3540.217200
landelijk,2007,10,24,34244.378232,0.000000,-710.906417,885.054300,-1475.090500
landelijk,2007,10,25,33854.508767,0.000000,-684.887565,885.054300,-590.036200
landelijk,2007,10,26,33177.418592,0.000000,-677.090175,885.054300,-885.054300
landelijk,2007,10,27,32513.870220,0.000000,-663.548372,885.054300,-885.054300
landelijk,2007,10,28,44254.353015,0.000000,-650.277404,885.054300,11505.705900
landelijk,2007,10,29,45139.374555,0.000000,-885.087060,885.054300,885.054300
landelijk,2007,10,30,48366.840464,0.000000,-902.787491,885.054300,3245.199100
landelijk,2007,10,31,47104.485555,0.000000,-967.336809,885.054300,-1180.072400
landelijk,2007,11,1,45867.377744,0.000000,-942.089711,885.054300,-1180.072400
landelijk,2007,11,2,49080.283589,0.000000,-917.347555,885.054300,3245.199100
landelijk,2007,11,3,48098.677917,0.000000,-981.605672,885.054300,-885.054300
landelijk,2007,11,4,46841.686259,0.000000,-961.973558,885.054300,-1180.072400
landelijk,2007,11,5,65966.083333,0.000000,-936.833725,885.054300,19176.176500
landelijk,2007,11,6,66711.888367,0.000000,-1319.321667,885.054300,1180.072400
landelijk,2007,11,7,68622.849699,0.000000,-1334.237767,885.054300,2360.144800
landelijk,2007,11,8,92621.949305,0.000000,-1372.456994,885.054300,24486.502300
landelijk,2007,11,9,155378.474219,0.000000,-1852.438986,885.054300,63723.909600
landelijk,2007,11,10,177347.443235,0.000000,-3107.569484,885.054300,24191.484200
landelijk,2007,11,11,179995.874470,0.000000,-3546.948865,885.054300,5310.325800
landelijk,2007,11,12,180821.228481,0.000000,-3599.917489,885.054300,3540.217200
landelijk,2007,11,13,181925.093511,0.000000,-3616.424570,885.054300,3835.235300
landelijk,2007,11,14,179171.645941,0.000000,-3638.501870,885.054300,0.000000
landelijk,2007,11,15,174703.158722,0.000000,-3583.432919,885.054300,-1770.108600
landelijk,2007,11,16,171209.095548,0.000000,-3494.063174,885.054300,-885.054300
landelijk,2007,11,17,167784.913637,0.000000,-3424.181911,885.054300,-885.054300
landelijk,2007,11,18,165609.287764,0.000000,-3355.698273,885.054300,295.018100
landelijk,2007,11,19,163477.174409,0.000000,-3312.185755,885.054300,295.018100
landelijk,2007,11,20,162567.775721,0.000000,-3269.543488,885.054300,1475.090500
landelijk,2007,11,21,160791.510706,0.000000,-3251.355514,885.054300,590.036200
landelijk,2007,11,22,160820.879592,0.000000,-3215.830214,885.054300,2360.144800
landelijk,2007,11,23,157899.480100,0.000000,-3216.417592,885.054300,-590.036200
landelijk,2007,11,24,163297.015398,0.000000,-3157.989602,885.054300,7670.470600
landelijk,2007,11,25,166226.455190,0.000000,-3265.940308,885.054300,5310.325800
landelijk,2007,11,26,165262.070886,0.000000,-3324.529104,885.054300,1475.090500
landelijk,2007,11,27,164316.974269,0.000000,-3305.241418,885.054300,1475.090500
landelijk,2007,11,28,161620.670983,0.000000,-3286.339485,885.054300,-295.018100
landelijk,2007,11,29,161043.420464,0.000000,-3232.413420,885.054300,1770.108600
landelijk,2007,11,30,192929.705954,0.000000,-3220.868409,885.054300,34222.099600
landelijk,2007,12,1,195856.528135,0.000000,-3858.594119,885.054300,5900.362000
landelijk,2007,12,2,206512.670000,-21418.935773,-3917.130563,885.054300,35107.153900
landelijk,2007,12,3,206512.670000,-17406.067900,-4130.253400,885.054300,20651.267000
landelijk,2007,12,4,203267.470900,0.000000,-4130.253400,885.054300,0.000000
landelijk,2007,12,5,205987.537782,0.000000,-4065.349418,885.054300,5900.362000
landelijk,2007,12,6,206512.670000,-77665.166926,-4119.750756,885.054300,81424.995600
landelijk,2007,12,7,206512.670000,-11800.724000,-4130.253400,885.054300,15045.923100
landelijk,2007,12,8,206512.670000,-24486.502300,-4130.253400,885.054300,27731.701400
landelijk,2007,12,9,206512.670000,-3835.235300,-4130.253400,885.054300,7080.434400
landelijk,2007,12,10,205037.579500,0.000000,-4130.253400,885.054300,1770.108600
landelijk,2007,12,11,201821.882210,0.000000,-4100.751590,885.054300,0.000000
landelijk,2007,12,12,198375.480766,0.000000,-4036.437644,885.054300,-295.018100
landelijk,2007,12,13,194112.953050,0.000000,-3967.509615,885.054300,-1180.072400
landelijk,2007,12,14,190230.693989,0.000000,-3882.259061,885.054300,-885.054300
landelijk,2007,12,15,186721.098210,0.000000,-3804.613880,885.054300,-590.036200
landelijk,2007,12,16,182691.658145,0.000000,-3734.421964,885.054300,-1180.072400
landelijk,2007,12,17,179627.861183,0.000000,-3653.833163,885.054300,-295.018100
landelijk,2007,12,18,176625.340159,0.000000,-3592.557224,885.054300,-295.018100
landelijk,2007,12,19,172797.815256,0.000000,-3532.506803,885.054300,-1180.072400
landelijk,2007,12,20,169931.895151,0.000000,-3455.956305,885.054300,-295.018100
landelijk,2007,12,21,167123.293448,0.000000,-3398.637903,885.054300,-295.018100
landelijk,2007,12,22,163780.827579,0.000000,-3342.465869,885.054300,-885.054300
landelijk,2007,12,23,160800.229127,0.000000,-3275.616552,885.054300,-590.036200
landelijk,2007,12,24,158174.260745,0.000000,-3216.004583,885.054300,-295.018100
landelijk,2007,12,25,158255.974630,0.000000,-3163.485215,885.054300,2360.144800
landelijk,2007,12,26,155680.891337,0.000000,-3165.119493,885.054300,-295.018100
landelijk,2007,12,27,153157.309710,0.000000,-3113.617827,885.054300,-295.018100
landelijk,2007,12,28,156879.579816,0.000000,-3063.146194,885.054300,5900.362000
landelijk,2007,12,29,159347.332120,0.000000,-3137.591596,885.054300,4720.289600
landelijk,2007,12,30,157340.457877,0.000000,-3186.946642,885.054300,295.018100
landelijk,2007,12,31,157438.847820,0.000000,-3146.809158,885.054300,2360.144800
landelijk,2008,1,1,154585.088963,0.000000,-3148.776956,885.054300,-590.036200
landelijk,2008,1,2,151198.369084,0.000000,-3091.701779,885.054300,-1180.072400
landelijk,2008,1,3,149059.456003,0.000000,-3023.967382,885.054300,0.000000
landelijk,2008,1,4,163189.316682,0.000000,-2981.189120,885.054300,16225.995500
landelijk,2008,1,5,165235.856149,0.000000,-3263.786334,885.054300,4425.271500
landelijk,2008,1,6,166946.446726,0.000000,-3304.717123,885.054300,4130.253400
landelijk,2008,1,7,170982.970291,0.000000,-3338.928935,885.054300,6490.398200
landelijk,2008,1,8,171693.564285,0.000000,-3419.659406,885.054300,3245.199100
landelijk,2008,1,9,168554.711100,0.000000,-3433.871286,885.054300,-590.036200
landelijk,2008,1,10,206512.670000,-6168.860978,-3371.094222,885.054300,46612.859800
landelijk,2008,1,11,206512.670000,-5310.325800,-4130.253400,885.054300,8555.524900
landelijk,2008,1,12,203562.489000,0.000000,-4130.253400,885.054300,295.018100
landelijk,2008,1,13,200966.329720,0.000000,-4071.249780,885.054300,590.036200
landelijk,2008,1,14,198422.093626,0.000000,-4019.326594,885.054300,590.036200
landelijk,2008,1,15,206512.670000,-11837.447853,-3968.441873,885.054300,23011.411800
landelijk,2008,1,16,204742.561400,0.000000,-4130.253400,885.054300,1475.090500
landelijk,2008,1,17,206512.670000,-15966.379572,-4094.851228,885.054300,20946.285100
landelijk,2008,1,18,206512.670000,-32451.991000,-4130.253400,885.054300,35697.190100
landelijk,2008,1,19,206512.670000,-18586.140300,-4130.253400,885.054300,21831.339400
landelijk,2008,1,20,206512.670000,-13275.814500,-4130.253400,885.054300,16521.013600
landelijk,2008,1,21,206512.670000,-27436.683300,-4130.253400,885.054300,30681.882400
landelijk,2008,1,22,202382.416600,0.000000,-4130.253400,885.054300,-885.054300
landelijk,2008,1,23,199809.858768,0.000000,-4047.648332,885.054300,590.036200
landelijk,2008,1,24,201714.023593,0.000000,-3996.197175,885.054300,5015.307700
landelijk,2008,1,25,197384.725021,0.000000,-4034.280472,885.054300,-1180.072400
landelijk,2008,1,26,195797.175320,0.000000,-3947.694500,885.054300,1475.090500
landelijk,2008,1,27,191291.195614,0.000000,-3915.943506,885.054300,-1475.090500
landelijk,2008,1,28,187760.389802,0.000000,-3825.823912,885.054300,-590.036200
landelijk,2008,1,29,190495.580206,0.000000,-3755.207796,885.054300,5605.343900
landelijk,2008,1,30,189340.831502,0.000000,-3809.911604,885.054300,1770.108600
landelijk,2008,1,31,206500.299972,0.000000,-3786.816630,885.054300,20061.230800
landelijk,2008,2,1,206512.670000,-19459.071972,-4130.005999,885.054300,22716.393700
landelijk,2008,2,2,202382.416600,0.000000,-4130.253400,885.054300,-885.054300
landelijk,2008,2,3,197744.732068,0.000000,-4047.648332,885.054300,-1475.090500
landelijk,2008,2,4,195854.964127,0.000000,-3954.894641,885.054300,1180.072400
landelijk,2008,2,5,206512.670000,-2536.244644,-3917.099283,885.054300,16225.995500
landelijk,2008,2,6,202972.452800,0.000000,-4130.253400,885.054300,-295.018100
landelijk,2008,2,7,199208.021844,0.000000,-4059.449056,885.054300,-590.036200
landelijk,2008,2,8,193158.734707,0.000000,-3984.160437,885.054300,-2950.181000
landelijk,2008,2,9,187230.433313,0.000000,-3863.174694,885.054300,-2950.181000
landelijk,2008,2,10,181420.697947,0.000000,-3744.608666,885.054300,-2950.181000
landelijk,2008,2,11,175432.139188,0.000000,-3628.413959,885.054300,-3245.199100
landelijk,2008,2,12,169563.351604,0.000000,-3508.642784,885.054300,-3245.199100
landelijk,2008,2,13,166467.102672,0.000000,-3391.267032,885.054300,-590.036200
landelijk,2008,2,14,163432.778719,0.000000,-3329.342053,885.054300,-590.036200
landelijk,2008,2,15,157803.978344,0.000000,-3268.655574,885.054300,-3245.199100
landelijk,2008,2,16,152582.772077,0.000000,-3156.079567,885.054300,-2950.181000
landelijk,2008,2,17,147465.989936,0.000000,-3051.655442,885.054300,-2950.181000
landelijk,2008,2,18,143041.579637,0.000000,-2949.319799,885.054300,-2360.144800
landelijk,2008,2,19,141065.802344,0.000000,-2860.831593,885.054300,0.000000
landelijk,2008,2,20,137654.450097,0.000000,-2821.316047,885.054300,-1475.090500
landelijk,2008,2,21,137261.505895,0.000000,-2753.089002,885.054300,1475.090500
landelijk,2008,2,22,134811.293878,0.000000,-2745.230118,885.054300,-590.036200
landelijk,2008,2,23,130934.995600,0.000000,-2696.225878,885.054300,-2065.126700
landelijk,2008,2,24,144837.309288,0.000000,-2618.699912,885.054300,15635.959300
landelijk,2008,2,25,147545.907002,0.000000,-2896.746186,885.054300,4720.289600
landelijk,2008,2,26,152560.477562,0.000000,-2950.918140,885.054300,7080.434400
landelijk,2008,2,27,145969.050811,0.000000,-3051.209551,885.054300,-4425.271500
landelijk,2008,2,28,141279.561195,0.000000,-2919.381016,885.054300,-2655.162900
landelijk,2008,2,29,165300.617071,0.000000,-2825.591224,885.054300,25961.592800
landelijk,2008,3,1,159339.441829,0.000000,-3306.012341,885.054300,-3540.217200
landelijk,2008,3,2,153497.490093,0.000000,-3186.788837,885.054300,-3540.217200
landelijk,2008,3,3,149247.467891,0.000000,-3069.949802,885.054300,-2065.126700
landelijk,2008,3,4,150392.771933,0.000000,-2984.949358,885.054300,3245.199100
landelijk,2008,3,5,144729.753594,0.000000,-3007.855439,885.054300,-3540.217200
landelijk,2008,3,6,144490.321423,0.000000,-2894.595072,885.054300,1770.108600
landelijk,2008,3,7,143075.605494,0.000000,-2889.806428,885.054300,590.036200
landelijk,2008,3,8,140804.129584,0.000000,-2861.512110,885.054300,-295.018100
landelijk,2008,3,9,170145.019893,0.000000,-2816.082592,885.054300,31271.918600
landelijk,2008,3,10,186508.332195,0.000000,-3402.900398,885.054300,18881.158400
landelijk,2008,3,11,197529.070551,0.000000,-3730.166644,885.054300,13865.850700
landelijk,2008,3,12,194463.543440,0.000000,-3950.581411,885.054300,0.000000
landelijk,2008,3,13,187919.109671,0.000000,-3889.270869,885.054300,-3540.217200
landelijk,2008,3,14,179440.437878,0.000000,-3758.382193,885.054300,-5605.343900
landelijk,2008,3,15,201223.185720,0.000000,-3588.808758,885.054300,24486.502300
landelijk,2008,3,16,206512.670000,-15172.554306,-4024.463714,885.054300,23601.448000
landelijk,2008,3,17,201792.380400,0.000000,-4130.253400,885.054300,-1475.090500
landelijk,2008,3,18,202476.822392,0.000000,-4035.847608,885.054300,3835.235300
landelijk,2008,3,19,199312.340244,0.000000,-4049.536448,885.054300,0.000000
landelijk,2008,3,20,206512.670000,-61682.894139,-3986.246805,885.054300,71984.416400
landelijk,2008,3,21,206512.670000,-21241.303200,-4130.253400,885.054300,24486.502300
landelijk,2008,3,22,201792.380400,0.000000,-4130.253400,885.054300,-1475.090500
landelijk,2008,3,23,206512.670000,-7764.876392,-4035.847608,885.054300,15635.959300
landelijk,2008,3,24,206512.670000,-2360.144800,-4130.253400,885.054300,5605.343900
landelijk,2008,3,25,206512.670000,-590.036200,-4130.253400,885.054300,3835.235300
landelijk,2008,3,26,200907.326100,0.000000,-4130.253400,885.054300,-2360.144800
landelijk,2008,3,27,195119.070978,0.000000,-4018.146522,885.054300,-2655.162900
landelijk,2008,3,28,203902.467858,0.000000,-3902.381420,885.054300,11800.724000
landelijk,2008,3,29,198644.346101,0.000000,-4078.049357,885.054300,-2065.126700
landelijk,2008,3,30,206512.670000,-7334.965679,-3972.886922,885.054300,18291.122200
landelijk,2008,3,31,201792.380400,0.000000,-4130.253400,885.054300,-1475.090500
landelijk,2008,4,1,206512.670000,-979.460092,-4035.847608,885.054300,8850.543000
landelijk,2008,4,2,205332.597600,0.000000,-4130.253400,885.054300,2065.126700
landelijk,2008,4,3,198865.800848,0.000000,-4106.651952,885.054300,-3245.199100
landelijk,2008,4,4,205509.136431,0.000000,-3977.316017,885.054300,9735.597300
landelijk,2008,4,5,206512.670000,-1966.718102,-4110.182729,885.054300,6195.380100
landelijk,2008,4,6,199727.253700,0.000000,-4130.253400,885.054300,-3540.217200
landelijk,2008,4,7,192487.509526,0.000000,-3994.545074,885.054300,-4130.253400
landelijk,2008,4,8,185097.542135,0.000000,-3849.750191,885.054300,-4425.271500
landelijk,2008,4,9,174610.174993,0.000000,-3701.950843,885.054300,-7670.470600
landelijk,2008,4,10,164922.591393,0.000000,-3492.203500,885.054300,-7080.434400
landelijk,2008,4,11,155723.777565,0.000000,-3298.451828,885.054300,-6785.416300
landelijk,2008,4,12,147003.958114,0.000000,-3114.475551,885.054300,-6490.398200
landelijk,2008,4,13,141998.752251,0.000000,-2940.079162,885.054300,-2950.181000
landelijk,2008,4,14,151549.537406,0.000000,-2839.975045,885.054300,11505.705900
landelijk,2008,4,15,144093.275158,0.000000,-3030.990748,885.054300,-5310.325800
landelijk,2008,4,16,137376.174355,0.000000,-2881.865503,885.054300,-4720.289600
landelijk,2008,4,17,127253.198368,0.000000,-2747.523487,885.054300,-8260.506800
landelijk,2008,4,18,119102.790501,0.000000,-2545.063967,885.054300,-6490.398200
landelijk,2008,4,19,112000.445091,0.000000,-2382.055810,885.054300,-5605.343900
landelijk,2008,4,20,101794.947489,0.000000,-2240.008902,885.054300,-8850.543000
landelijk,2008,4,21,90908.505539,0.000000,-2035.898950,885.054300,-9735.597300
landelijk,2008,4,22,80829.828628,0.000000,-1818.170111,885.054300,-9145.561100
landelijk,2008,4,23,96029.263756,0.000000,-1616.596573,885.054300,15930.977400
landelijk,2008,4,24,94698.714681,0.000000,-1920.585275,885.054300,-295.018100
landelijk,2008,4,25,86019.324087,0.000000,-1893.974294,885.054300,-7670.470600
landelijk,2008,4,26,76333.448905,0.000000,-1720.386482,885.054300,-8850.543000
landelijk,2008,4,27,70676.526527,0.000000,-1526.668978,885.054300,-5015.307700
landelijk,2008,4,28,75163.357997,0.000000,-1413.530531,885.054300,5015.307700
landelijk,2008,4,29,76020.235637,0.000000,-1503.267160,885.054300,1475.090500
landelijk,2008,4,30,74204.812824,0.000000,-1520.404713,885.054300,-1180.072400
landelijk,2008,5,1,66525.336467,0.000000,-1484.096256,885.054300,-7080.434400
landelijk,2008,5,2,55459.232438,0.000000,-1330.506729,885.054300,-10620.651600
landelijk,2008,5,3,45204.486689,0.000000,-1109.184649,885.054300,-10030.615400
landelijk,2008,5,4,33089.709156,0.000000,-904.089734,885.054300,-12095.742100
landelijk,2008,5,5,20332.172872,0.000000,-661.794183,885.054300,-12980.796400
landelijk,2008,5,6,8124.805415,0.000000,-406.643457,885.054300,-12685.778300
landelijk,2008,5,7,-4133.432793,0.000000,-162.496108,885.054300,-12980.796400
landelijk,2008,5,8,-13122.570712,0.000000,82.668656,885.054300,-9956.860875
landelijk,2008,5,9,-22374.453023,0.000000,262.451414,885.054300,-10399.388025
landelijk,2008,5,10,-31220.034113,0.000000,447.489060,885.054300,-10178.124450
landelijk,2008,5,11,-40109.967155,0.000000,624.400682,885.054300,-10399.388025
landelijk,2008,5,12,-48822.101537,0.000000,802.199343,885.054300,-10399.388025
landelijk,2008,5,13,-56917.466082,0.000000,976.442031,885.054300,-9956.860875
landelijk,2008,5,14,-63744.605460,0.000000,1138.349322,885.054300,-8850.543000
landelijk,2008,5,15,-54356.715601,0.000000,1274.892109,885.054300,7227.943450
landelijk,2008,5,16,-21628.890064,0.000000,1087.134312,885.054300,30755.636925
landelijk,2008,5,17,-2905.190062,0.000000,432.577801,885.054300,17406.067900
landelijk,2008,5,18,-8821.202786,0.000000,58.103801,885.054300,-6859.170825
landelijk,2008,5,19,-13291.313806,0.000000,176.424056,885.054300,-5531.589375
landelijk,2008,5,20,-21654.766954,0.000000,265.826276,885.054300,-9514.333725
landelijk,2008,5,21,-29850.951040,0.000000,433.095339,885.054300,-9514.333725
landelijk,2008,5,22,-35670.575694,0.000000,597.019021,885.054300,-7301.697975
landelijk,2008,5,23,-44692.761481,0.000000,713.411514,885.054300,-10620.651600
landelijk,2008,5,24,-50510.568026,0.000000,893.855230,885.054300,-7596.716075
landelijk,2008,5,25,-48172.775215,0.000000,1010.211361,885.054300,442.527150
landelijk,2008,5,26,-38358.776711,0.000000,963.455504,885.054300,7965.488700
landelijk,2008,5,27,-40099.255027,0.000000,767.175534,885.054300,-3392.708150
landelijk,2008,5,28,-43648.786901,0.000000,801.985101,885.054300,-5236.571275
landelijk,2008,5,29,-37096.712738,0.000000,872.975738,885.054300,4794.044125
landelijk,2008,5,30,-40411.277359,0.000000,741.934255,885.054300,-4941.553175
landelijk,2008,5,31,14827.787639,0.000000,808.225547,885.054300,53545.785150
landelijk,2008,6,1,10105.960386,0.000000,-296.555753,885.054300,-5310.325800
landelijk,2008,6,2,8428.750678,0.000000,-202.119208,885.054300,-2360.144800
landelijk,2008,6,3,4129.922265,0.000000,-168.575014,885.054300,-5015.307700
landelijk,2008,6,4,-3328.128681,0.000000,-82.598445,885.054300,-8260.506800
landelijk,2008,6,5,-5474.201857,0.000000,66.562574,885.054300,-3097.690050
landelijk,2008,6,6,-13330.206520,0.000000,109.484037,885.054300,-8850.543000
landelijk,2008,6,7,-20807.827515,0.000000,266.604130,885.054300,-8629.279425
landelijk,2008,6,8,-29242.213964,0.000000,416.156550,885.054300,-9735.597300
landelijk,2008,6,9,-39278.021285,0.000000,584.844279,885.054300,-11505.705900
landelijk,2008,6,10,-48006.794584,0.000000,785.560426,885.054300,-10399.388025
landelijk,2008,6,11,-54790.883818,0.000000,960.135892,885.054300,-8629.279425
landelijk,2008,6,12,-51629.939441,0.000000,1095.817676,885.054300,1180.072400
landelijk,2008,6,13,-53473.767127,0.000000,1032.598789,885.054300,-3761.480775
landelijk,2008,6,14,-57050.826860,0.000000,1069.475343,885.054300,-5531.589375
landelijk,2008,6,15,-62695.226623,0.000000,1141.016537,885.054300,-7670.470600
landelijk,2008,6,16,-68743.020065,0.000000,1253.904532,885.054300,-8186.752275
landelijk,2008,6,17,-76661.229814,0.000000,1374.860401,885.054300,-10178.124450
landelijk,2008,6,18,-81765.912468,0.000000,1533.224596,885.054300,-7522.961550
landelijk,2008,6,19,-77991.712993,0.000000,1635.318249,885.054300,1253.826925
landelijk,2008,6,20,-83512.313133,0.000000,1559.834260,885.054300,-7965.488700
landelijk,2008,6,21,-87373.656246,0.000000,1670.246263,885.054300,-6416.643675
landelijk,2008,6,22,-92927.881096,0.000000,1747.473125,885.054300,-8186.752275
landelijk,2008,6,23,-96379.649274,0.000000,1858.557622,885.054300,-6195.380100
landelijk,2008,6,24,-103745.126438,0.000000,1927.592985,885.054300,-10178.124450
landelijk,2008,6,25,-109856.976185,0.000000,2074.902529,885.054300,-9071.806575
landelijk,2008,6,26,-101021.929411,0.000000,2197.139524,885.054300,5752.852950
landelijk,2008,6,27,-105196.870923,0.000000,2020.438588,885.054300,-7080.434400
landelijk,2008,6,28,-107739.468579,0.000000,2103.937418,885.054300,-5531.589375
landelijk,2008,6,29,-113107.640758,0.000000,2154.789372,885.054300,-8408.015850
landelijk,2008,6,30,-120359.821668,0.000000,2262.152815,885.054300,-10399.388025
landelijk,2008,7,1,-128794.540409,0.000000,2407.196433,885.054300,-11726.969475
landelijk,2008,7,2,-128800.057976,0.000000,2575.890808,885.054300,-3466.462675
landelijk,2008,7,3,-126666.583967,0.000000,2576.001160,885.054300,-1327.581450
landelijk,2008,7,4,-134311.376737,0.000000,2533.331679,885.054300,-11063.178750
landelijk,2008,7,5,-135829.157127,0.000000,2686.227535,885.054300,-5089.062225
landelijk,2008,7,6,-133997.628285,0.000000,2716.583143,885.054300,-1770.108600
landelijk,2008,7,7,-63684.776294,0.000000,2679.952566,885.054300,66747.845125
landelijk,2008,7,8,-20297.246993,0.000000,1273.695526,885.054300,41228.779475
landelijk,2008,7,9,13888.270397,0.000000,405.944940,885.054300,32894.518150
landelijk,2008,7,10,22756.066089,0.000000,-277.765408,885.054300,8260.506800
landelijk,2008,7,11,60063.261567,0.000000,-455.121322,885.054300,36877.262500
landelijk,2008,7,12,55321.779135,0.000000,-1201.265231,885.054300,-4425.271500
landelijk,2008,7,13,50380.108253,0.000000,-1106.435583,885.054300,-4720.289600
landelijk,2008,7,14,36096.691588,0.000000,-1007.602165,885.054300,-14160.868800
landelijk,2008,7,15,32719.594856,0.000000,-721.933832,885.054300,-3540.217200
landelijk,2008,7,16,22034.587559,0.000000,-654.391897,885.054300,-10915.669700
landelijk,2008,7,17,44605.307608,0.000000,-440.691751,885.054300,22126.357500
landelijk,2008,7,18,49318.545356,0.000000,-892.106152,885.054300,4720.289600
landelijk,2008,7,19,77833.984448,0.000000,-986.370907,885.054300,28616.755700
landelijk,2008,7,20,86307.920159,0.000000,-1556.679689,885.054300,9145.561100
landelijk,2008,7,21,108183.209756,0.000000,-1726.158403,885.054300,22716.393700
landelijk,2008,7,22,96578.966361,0.000000,-2163.664195,885.054300,-10325.633500
landelijk,2008,7,23,86091.862134,0.000000,-1931.579327,885.054300,-9440.579200
landelijk,2008,7,24,71094.210391,0.000000,-1721.837243,885.054300,-14160.868800
landelijk,2008,7,25,56986.547883,0.000000,-1421.884208,885.054300,-13570.832600
landelijk,2008,7,26,128421.269526,0.000000,-1139.730958,885.054300,71689.398300
landelijk,2008,7,27,122902.663135,0.000000,-2568.425391,885.054300,-3835.235300
landelijk,2008,7,28,114839.265973,0.000000,-2458.053263,885.054300,-6490.398200
landelijk,2008,7,29,109297.281553,0.000000,-2296.785319,885.054300,-4130.253400
landelijk,2008,7,30,98260.792922,0.000000,-2185.945631,885.054300,-9735.597300
landelijk,2008,7,31,113406.626864,0.000000,-1965.215858,885.054300,16225.995500
landelijk,2008,8,1,102287.951326,0.000000,-2268.132537,885.054300,-9735.597300
landelijk,2008,8,2,96996.993200,0.000000,-2045.759027,885.054300,-4130.253400
landelijk,2008,8,3,151110.492336,0.000000,-1939.939864,885.054300,55168.384700
landelijk,2008,8,4,137467.630889,0.000000,-3022.209847,885.054300,-11505.705900
landelijk,2008,8,5,127932.861971,0.000000,-2749.352618,885.054300,-7670.470600
landelijk,2008,8,6,151040.779432,0.000000,-2558.657239,885.054300,24781.520400
landelijk,2008,8,7,180176.936743,0.000000,-3020.815589,885.054300,31271.918600
landelijk,2008,8,8,176868.416108,0.000000,-3603.538735,885.054300,-590.036200
landelijk,2008,8,9,175986.210686,0.000000,-3537.368322,885.054300,1770.108600
landelijk,2008,8,10,168336.233072,0.000000,-3519.724214,885.054300,-5015.307700
landelijk,2008,8,11,164969.508411,0.000000,-3366.724661,885.054300,-885.054300
